dcterms_identifier|dwc_establishmentMeans|dcterms_modified|dwc_organismRemarks|dwc_collectionCode|dwc_catalogNumber|dwc_georeferenceRemarks|dwc_decimalLatitude|dwc_decimalLongitude|geo_alt|dwc_organismName|dwc_organismScope|cameo|notes|suppress
http://bioimages.vanderbilt.edu/ind-baskauf/26465|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|35.55646|-83.4947|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/26469||
http://bioimages.vanderbilt.edu/ind-baskauf/26574|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|35.65273|-83.5745|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/26584||
http://bioimages.vanderbilt.edu/ind-baskauf/26749|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.2365|-86.78119|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/26758||
http://bioimages.vanderbilt.edu/ind-baskauf/27047|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.38372|-87.00743|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/27055||
http://bioimages.vanderbilt.edu/ind-baskauf/27131|managed|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.14534|-86.80102|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/27137||
http://bioimages.vanderbilt.edu/ind-baskauf/27145|native|2015-10-10T14:42:44-05:00|Extirpated by expansion of Buttrick Hall.|||Location determined from Google maps.|36.14556|-86.80265|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/27166||
http://bioimages.vanderbilt.edu/ind-baskauf/27324|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.40344|-87.02241|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/27348||
http://bioimages.vanderbilt.edu/ind-baskauf/28461|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|35.96008|-87.07652|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/28474||
http://bioimages.vanderbilt.edu/ind-baskauf/28911|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|35.64983|-83.56373|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/28917||
http://bioimages.vanderbilt.edu/ind-baskauf/29725|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.06369|-86.80834|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/29730||
http://bioimages.vanderbilt.edu/ind-baskauf/29842|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.38364|-87.00668|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/29847||
http://bioimages.vanderbilt.edu/ind-baskauf/30057|native|2015-10-10T14:42:44-05:00|Same population as http://bioimages.vanderbilt.edu/ind-baskauf/12935|||Location determined from Google maps.|36.06561|-86.60155|||colony|http://bioimages.vanderbilt.edu/baskauf/30065||
http://bioimages.vanderbilt.edu/ind-baskauf/30230|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.05893|-86.79495|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/30240||
http://bioimages.vanderbilt.edu/ind-baskauf/30386|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.14921|-87.11823|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/30387||
http://bioimages.vanderbilt.edu/ind-baskauf/30435|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.06211|-86.87912|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/30439||
http://bioimages.vanderbilt.edu/ind-baskauf/30518|managed|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.14524|-86.80109|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/30530||
http://bioimages.vanderbilt.edu/ind-baskauf/30725|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|40.89965|-83.90617|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/30737||
http://bioimages.vanderbilt.edu/ind-baskauf/31109|native|2015-10-10T14:42:44-05:00||||Location determined by an independent GPS measurement.|36.26752|-86.93707|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/31117||
http://bioimages.vanderbilt.edu/ind-baskauf/32477|native|2015-10-10T14:42:44-05:00||||Location determined by an independent GPS measurement.|36.26689|-86.90817|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/32481||
http://bioimages.vanderbilt.edu/ind-baskauf/32833|naturalised|2015-10-10T14:42:44-05:00||||Location determined by an independent GPS measurement.|36.29367|-87.09811|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/32836||
http://bioimages.vanderbilt.edu/ind-baskauf/33553|native|2015-10-10T14:42:44-05:00||||Location determined by an independent GPS measurement.|36.40499|-87.02013|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/33557||
http://bioimages.vanderbilt.edu/ind-baskauf/33775|native|2015-10-10T14:42:44-05:00||||Location determined by an independent GPS measurement.|36.26099|-86.92493|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/33777||
http://bioimages.vanderbilt.edu/ind-baskauf/33945|managed|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.14449|-86.80424|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/33956||
http://bioimages.vanderbilt.edu/ind-baskauf/34585|managed|2015-10-10T14:42:44-05:00||||Location determined by an independent GPS measurement.|36.06107|-86.90545|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/55718||
http://bioimages.vanderbilt.edu/ind-baskauf/35673|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|40.89986|-83.90835|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/35677||
http://bioimages.vanderbilt.edu/ind-baskauf/35699|naturalised|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|40.90083|-83.90441|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/35702||
http://bioimages.vanderbilt.edu/ind-baskauf/36993|native|2015-10-10T14:42:44-05:00||||Location determined by an independent GPS measurement.|36.10095|-86.5353|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/36994||
http://bioimages.vanderbilt.edu/ind-baskauf/37710|naturalised|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.06068|-86.90556|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/37716||
http://bioimages.vanderbilt.edu/ind-baskauf/37757|native|2015-10-10T14:42:44-05:00||||Location determined by an independent GPS measurement.|36.05777|-86.91624|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/37762||
http://bioimages.vanderbilt.edu/ind-baskauf/38544|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.06572|-86.60096|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/38546||
http://bioimages.vanderbilt.edu/ind-baskauf/40540|adventive|2015-10-10T14:42:44-05:00|adventive|||Location determined from Google maps.|47.83687|-123.9743|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/40542||
http://bioimages.vanderbilt.edu/ind-baskauf/40695|native|2015-10-10T14:42:44-05:00||||Location determined by an independent GPS measurement.|47.86201|-123.934|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/40696||
http://bioimages.vanderbilt.edu/ind-baskauf/41983|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|41.78386|-124.0935|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/41984||
http://bioimages.vanderbilt.edu/ind-baskauf/42307|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|41.79557|-124.087|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/42309||
http://bioimages.vanderbilt.edu/ind-baskauf/42740|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|47.60865|-120.902|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/42743||
http://bioimages.vanderbilt.edu/ind-baskauf/42845|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|47.57161|-120.6508|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/42849||
http://bioimages.vanderbilt.edu/ind-baskauf/49238|native|2015-10-10T14:42:44-05:00||||Location determined by an independent GPS measurement.|35.74708|-83.27855|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/49247||
http://bioimages.vanderbilt.edu/ind-baskauf/50704|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.39057|-87.03812|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/50709||
http://bioimages.vanderbilt.edu/ind-baskauf/51369|native|2015-10-10T14:42:44-05:00||||Location determined by an independent GPS measurement.|36.33292|-87.05327|180||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/51366||
http://bioimages.vanderbilt.edu/ind-baskauf/51458|native|2015-10-10T14:42:44-05:00||||Location determined by an independent GPS measurement.|36.27275|-86.90369|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/51458||
http://bioimages.vanderbilt.edu/ind-baskauf/51813|native|2015-10-10T14:42:44-05:00||||Location determined by an independent GPS measurement.|40.89962|-83.90615|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/51816||
http://bioimages.vanderbilt.edu/ind-baskauf/52661|native|2015-10-10T14:42:44-05:00||||Location determined by an independent GPS measurement.|36.07232|-86.31374|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/52663||
http://bioimages.vanderbilt.edu/ind-baskauf/54554|native|2015-10-10T14:42:44-05:00||||Location determined by an independent GPS measurement.|40.90208|-83.90655|245||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/54680||
http://bioimages.vanderbilt.edu/ind-baskauf/54886|native|2015-10-10T14:42:44-05:00||||Location determined by an independent GPS measurement.|35.0574|-89.53613|129||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/54904||
http://bioimages.vanderbilt.edu/ind-baskauf/59897|native|2015-10-10T14:42:44-05:00||||Location determined by an independent GPS measurement.|40.35832|-105.5859|2475||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/59900||
http://bioimages.vanderbilt.edu/ind-baskauf/61865|native|2015-10-10T14:42:44-05:00||||Location determined by an independent GPS measurement.|44.80107|-110.4362|3021||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/61853||
http://bioimages.vanderbilt.edu/ind-baskauf/87971|native|2015-10-10T14:42:44-05:00|Individual represents a small population within a radius of about 1 m.|||Location determined from Google maps.|36.38374|-87.00742|200||colony|http://bioimages.vanderbilt.edu/baskauf/87973||
http://bioimages.vanderbilt.edu/ind-baskauf/d1104|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.08994|-86.8783|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/d1112||
http://bioimages.vanderbilt.edu/ind-hessd/e5044|native|2015-10-10T14:42:44-05:00|This individual is an unusual yellow color morph.|||Location determined from Google maps.|36.1|-86.4|||multicellular organism|http://bioimages.vanderbilt.edu/hessd/e5044||
http://bioimages.vanderbilt.edu/ind-hessd/e5052|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.10181|-86.53107|||multicellular organism|http://bioimages.vanderbilt.edu/hessd/e5052||
http://bioimages.vanderbilt.edu/ind-hessd/e5225|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|35.6086|-85.89867|||multicellular organism|http://bioimages.vanderbilt.edu/hessd/e5225||
http://bioimages.vanderbilt.edu/ind-hessd/e5247|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.08|-86.53|||multicellular organism|http://bioimages.vanderbilt.edu/hessd/e5248||
http://bioimages.vanderbilt.edu/ind-hessd/e5261|naturalised|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|38.47402|-78.45612|||multicellular organism|http://bioimages.vanderbilt.edu/hessd/e5262||
http://bioimages.vanderbilt.edu/ind-hessd/e5357|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|35.85854|-86.29553|||multicellular organism|http://bioimages.vanderbilt.edu/hessd/e5357||
http://bioimages.vanderbilt.edu/ind-hessd/e5363|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|35.45715|-86.02588|||multicellular organism|http://bioimages.vanderbilt.edu/hessd/e5363||
http://bioimages.vanderbilt.edu/ind-hessd/e5390|naturalised|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.17809|-86.55799|||multicellular organism|http://bioimages.vanderbilt.edu/hessd/e5390||
http://bioimages.vanderbilt.edu/ind-hessd/e5402|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|35.85854|-86.29553|||multicellular organism|http://bioimages.vanderbilt.edu/hessd/e5402||
http://bioimages.vanderbilt.edu/ind-hessd/e5407|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.07636|-86.50749|||multicellular organism|http://bioimages.vanderbilt.edu/hessd/e5407||
http://bioimages.vanderbilt.edu/ind-hessd/e5428|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.08369|-86.40125|||multicellular organism|http://bioimages.vanderbilt.edu/hessd/e5428||
http://bioimages.vanderbilt.edu/ind-hessd/e5464|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|35.85854|-86.29553|||multicellular organism|http://bioimages.vanderbilt.edu/hessd/e5464||
http://bioimages.vanderbilt.edu/ind-hessd/e5482|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.10145|-86.5351|||multicellular organism|http://bioimages.vanderbilt.edu/hessd/e5484||
http://bioimages.vanderbilt.edu/ind-kirchoff/b5133|managed|2015-10-10T14:42:44-05:00||||Location determined from a map.|36.03252|-79.58916|||multicellular organism|http://bioimages.vanderbilt.edu/kirchoff/b5136||
http://bioimages.vanderbilt.edu/ind-kirchoff/b5147|native|2015-10-10T14:42:44-05:00||||Location determined from a map.|36.39992|-80.26001|||multicellular organism|http://bioimages.vanderbilt.edu/kirchoff/b5148||
http://bioimages.vanderbilt.edu/ind-kirchoff/b5175|native|2015-10-10T14:42:44-05:00||||Location determined from a map.|36.38766|-80.27221|||multicellular organism|http://bioimages.vanderbilt.edu/kirchoff/b5176||
http://bioimages.vanderbilt.edu/ind-kirchoff/b5177|managed|2015-10-10T14:42:44-05:00||||Location determined from a map.|36.07638|-79.28339|||multicellular organism|http://bioimages.vanderbilt.edu/kirchoff/b5180||
http://bioimages.vanderbilt.edu/ind-kirchoff/bk470|native|2015-10-10T14:42:44-05:00||||Location determined from a map.|36.56236|-118.7515|||multicellular organism|http://bioimages.vanderbilt.edu/kirchoff/bk475||
http://bioimages.vanderbilt.edu/ind-kirchoff/bk483|native|2015-10-10T14:42:44-05:00||||Location determined from a map.|36.56236|-118.7515|||multicellular organism|http://bioimages.vanderbilt.edu/kirchoff/bk487||
http://bioimages.vanderbilt.edu/ind-kirchoff/bk495|native|2015-10-10T14:42:44-05:00||||Location determined from a map.|36.56236|-118.7515|||multicellular organism|http://bioimages.vanderbilt.edu/kirchoff/bk497||
http://bioimages.vanderbilt.edu/thomas/0012-01|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|35.91531|-92.85744|||multicellular organism|http://bioimages.vanderbilt.edu/thomas/0012-01-03||
http://bioimages.vanderbilt.edu/thomas/0030-01|naturalised|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|35.82222|-90.40881|||multicellular organism|http://bioimages.vanderbilt.edu/thomas/0030-01-02||
http://bioimages.vanderbilt.edu/thomas/0036-01|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|34.969|-91.7708|||multicellular organism|http://bioimages.vanderbilt.edu/thomas/0036-01-02||
http://bioimages.vanderbilt.edu/thomas/0065-01|native|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.02889|-92.71017|||multicellular organism|http://bioimages.vanderbilt.edu/thomas/0065-01-03||
http://bioimages.vanderbilt.edu/thomas/0084-01|naturalised|2015-10-10T14:42:44-05:00||||Location determined from Google maps.|36.03058|-92.79816|||multicellular organism|http://bioimages.vanderbilt.edu/thomas/0084-01-05||
